DECSLAT,DECSLON,year,month,day,CPUE
28.09,-95.84,2009,6,19,0.1
28.16,-95.82,2009,6,19,0
28.17,-95.91,2009,6,19,0.06666666666666667
28.09,-95.98,2009,6,19,0.3333333333333333
28.16,-96.01,2009,6,19,0
28.35,-96.13,2009,6,19,0
28.32,-96.05,2009,6,19,0
28.31,-95.98,2009,6,19,0.1
28.32,-95.92,2009,6,19,0.21875
28.35,-95.86,2009,6,19,0.0967741935483871
28.45,-95.7,2009,6,19,0
28.66,-95.63,2009,6,19,0
28.76,-95.49,2009,6,20,0
29.23,-94.69,2009,6,23,0
29.22,-94.73,2009,6,23,0
29.21,-94.76,2009,6,23,0
29.18,-94.83,2009,6,23,0
29.05,-95,2009,6,23,0
29.02,-94.86,2009,6,23,0
28.99,-94.78,2009,6,23,0
29.03,-94.71,2009,6,23,0
29,-94.69,2009,6,23,0
28.93,-94.61,2009,6,23,0.03333333333333333
28.84,-94.63,2009,6,23,0
28.79,-94.62,2009,6,23,0.6
28.64,-94.81,2009,6,23,0
28.62,-94.8,2009,6,23,0
28.6,-94.83,2009,6,23,0
28.7,-94.85,2009,6,24,0
28.89,-94.96,2009,6,24,0.16666666666666666
28.85,-95.02,2009,6,24,0.1
28.65,-95.06,2009,6,24,0
28.49,-95.23,2009,6,24,0
28.43,-95.22,2009,6,24,0.06451612903225806
28.39,-95.23,2009,6,24,0.2
28.45,-95.3,2009,6,24,0
28.44,-95.45,2009,6,24,0
28.48,-95.48,2009,6,24,0.03333333333333333
28.38,-95.55,2009,6,24,0
28.31,-95.68,2009,6,24,0.06666666666666667
28.33,-95.48,2009,6,24,0.03333333333333333
28.34,-95.4,2009,6,24,0
27.98,-95.48,2009,6,25,0
27.95,-95.43,2009,6,25,0.03333333333333333
27.93,-95.39,2009,6,25,0
28.04,-95.33,2009,6,25,0.03333333333333333
27.94,-95.29,2009,6,25,0
27.88,-95.28,2009,6,25,0
27.97,-95.13,2009,6,25,0.03333333333333333
27.98,-95,2009,6,25,0
28.05,-94.91,2009,6,25,0
28.17,-94.71,2009,6,25,0
28.24,-94.88,2009,6,25,0.13333333333333333
28.33,-94.9,2009,6,25,0
28.38,-95.06,2009,6,25,0.06666666666666667
28.47,-94.91,2009,6,26,0
28.39,-94.78,2009,6,26,0.03333333333333333
28.42,-94.69,2009,6,26,0
28.49,-94.62,2009,6,26,0.13333333333333333
28.51,-94.45,2009,6,26,0.06666666666666667
28.59,-94.45,2009,6,26,0.16129032258064516
28.63,-94.45,2009,6,26,0
28.65,-94.48,2009,6,26,0
28.69,-94.45,2009,6,26,0.06666666666666667
28.72,-94.45,2009,6,26,0.03333333333333333
28.81,-94.44,2009,6,26,0
29.07,-94.34,2009,6,26,0
29.06,-94.3,2009,6,26,0.06666666666666667
28.84,-94.36,2009,6,26,0
28.54,-94.19,2009,6,27,0.3333333333333333
28.46,-93.87,2009,6,27,0.06666666666666667
28.33,-94.08,2009,6,27,0
28.27,-94.21,2009,6,27,0
28.22,-94.22,2009,6,27,0.0967741935483871
28.26,-94.49,2009,6,27,0.03333333333333333
28.22,-94.44,2009,6,27,0.06666666666666667
28.18,-94.44,2009,6,27,0.16666666666666666
27.98,-94.63,2009,6,27,0
27.95,-94.52,2009,6,27,0.06666666666666667
28.08,-94.15,2009,6,27,0
28.08,-93.85,2009,6,28,0
27.99,-93.74,2009,6,28,0
28,-93.69,2009,6,28,0
28.06,-93.41,2009,6,28,0
28.11,-93.25,2009,6,28,0
28.19,-93.11,2009,6,28,0
28.15,-93.03,2009,6,28,0
28.08,-93,2009,6,28,0
28.12,-92.85,2009,6,28,0
28.13,-92.72,2009,6,28,0
28.1,-92.64,2009,6,29,0
28.16,-92.43,2009,6,29,0
28.31,-92.47,2009,6,29,0
28.37,-92.56,2009,6,29,0
28.41,-92.74,2009,6,29,0.16666666666666666
28.3,-92.88,2009,6,29,0
28.33,-93.26,2009,6,29,0
28.37,-93.42,2009,6,29,0
28.26,-93.65,2009,6,29,0
28.41,-93.54,2009,6,29,0
28.4,-93.48,2009,6,30,0
28.52,-93.48,2009,6,30,0
28.52,-93.71,2009,6,30,0
28.61,-93.84,2009,6,30,0.1
28.64,-93.81,2009,6,30,0.43333333333333335
28.74,-93.77,2009,6,30,0.23333333333333334
28.79,-93.86,2009,6,30,0
28.88,-93.87,2009,6,30,0.13333333333333333
29.12,-94.03,2009,6,30,0
29.22,-93.9,2009,6,30,0
29.25,-93.69,2009,6,30,0
29.31,-93.75,2009,6,30,0
29.3,-94.03,2009,6,30,0
29.26,-94.08,2009,6,30,0
29.29,-94.46,2009,7,1,0
29.28,-94.43,2009,7,1,0
29.37,-94.55,2009,7,1,0
29.38,-94.55,2009,7,1,0
29.38,-94.36,2009,7,1,0
29.49,-94.28,2009,7,1,0
29.46,-94.15,2009,7,1,0
29.49,-94.06,2009,7,1,0
29.57,-93.71,2009,7,1,0
29.55,-93.33,2009,7,1,0
29.48,-93.31,2009,7,1,0
29.38,-93.37,2009,7,1,0
29.4,-93.51,2009,7,2,0
29.32,-93.45,2009,7,2,0
29.27,-93.52,2009,7,2,0
29.18,-93.26,2009,7,2,0
29.17,-93.29,2009,7,2,0
29.14,-93.34,2009,7,2,0
29.08,-93.32,2009,7,2,0.03333333333333333
29.19,-93.44,2009,7,2,0
29.16,-93.53,2009,7,2,0
29,-93.28,2009,7,2,0.06666666666666667
28.99,-93.31,2009,7,2,0.03333333333333333
28.93,-93.44,2009,7,2,0
28.85,-93.5,2009,7,2,0
28.9,-93.61,2009,7,2,0
29.03,-93.63,2009,7,2,0.03333333333333333
29.05,-93.04,2009,7,7,0
28.85,-93.05,2009,7,7,0.03333333333333333
28.93,-92.78,2009,7,7,0
28.96,-92.77,2009,7,7,0
29.09,-92.79,2009,7,7,0
29.26,-92.81,2009,7,7,0
29.23,-92.82,2009,7,7,0
29.43,-93.11,2009,7,7,0
29.55,-93.19,2009,7,7,0
29.49,-92.84,2009,7,8,0
29.38,-92.54,2009,7,8,0
29.21,-92.45,2009,7,8,0
28.99,-92.46,2009,7,8,0
28.95,-92.45,2009,7,8,0
28.95,-92.41,2009,7,8,0
28.89,-92.35,2009,7,8,0
28.85,-92.42,2009,7,8,0
28.83,-92.4,2009,7,8,0
28.78,-92.37,2009,7,8,0
28.68,-92.63,2009,7,8,0
28.61,-92.84,2009,7,9,0
28.52,-92.66,2009,7,9,0
28.46,-92.29,2009,7,9,0
28.65,-92.36,2009,7,9,0
28.65,-92.14,2009,7,9,0
28.71,-92.18,2009,7,9,0
28.75,-92.09,2009,7,9,0
28.78,-92.11,2009,7,9,0
28.87,-92.01,2009,7,9,0.1
28.87,-92.19,2009,7,9,0
28.98,-92.22,2009,7,9,0.03571428571428571
29.11,-92.11,2009,7,9,0
29.11,-92.03,2009,7,9,0
29.03,-92.04,2009,7,9,0
29.05,-91.96,2009,7,10,0
28.93,-91.88,2009,7,10,0
28.98,-91.74,2009,7,10,0
28.98,-91.7,2009,7,10,0
28.82,-91.56,2009,7,10,0
28.64,-91.69,2009,7,10,0
28.54,-91.92,2009,7,10,0.13333333333333333
28.49,-91.88,2009,7,10,0
28.46,-91.99,2009,7,10,0
28.39,-91.98,2009,7,10,0
28.17,-91.99,2009,7,10,0.03333333333333333
28.12,-91.95,2009,7,10,0
28.08,-92.14,2009,7,11,0
28,-91.92,2009,7,11,0
28.09,-91.8,2009,7,11,0
28.2,-91.76,2009,7,11,0
28.33,-91.77,2009,7,11,0
28.49,-91.46,2009,7,11,0
28.45,-91.51,2009,7,11,0
28.33,-91.51,2009,7,11,0
28.27,-91.45,2009,7,11,0.03333333333333333
28.12,-91.57,2009,7,11,0
28.15,-91.29,2009,7,11,0
28.15,-91.22,2009,7,11,0
28.18,-91.22,2009,7,12,0.06666666666666667
28.23,-91.18,2009,7,12,0.03333333333333333
28.24,-91.2,2009,7,12,0
28.27,-91.11,2009,7,12,0
28.43,-91.23,2009,7,12,0
28.44,-91.11,2009,7,12,0
28.39,-91.02,2009,7,12,0
28.66,-91.04,2009,7,12,0
28.7,-91.01,2009,7,12,0
28.76,-90.81,2009,7,12,0
28.74,-90.76,2009,7,12,0
28.55,-90.7,2009,7,12,1.6
28.21,-90.82,2009,7,12,0
28.21,-90.92,2009,7,13,0
28.19,-90.91,2009,7,13,0
28.14,-90.88,2009,7,13,0
28.18,-90.76,2009,7,13,0
28.19,-90.57,2009,7,13,0
28.2,-90.46,2009,7,13,0
28.23,-90.21,2009,7,13,0.03333333333333333
28.5,-90.43,2009,7,13,0.2
28.64,-90.51,2009,7,13,0.03333333333333333
28.96,-90.48,2009,7,14,0
28.94,-90.45,2009,7,14,0
28.89,-90.43,2009,7,14,0
28.75,-90.25,2009,7,14,0.03333333333333333
28.75,-90.03,2009,7,14,0
28.68,-89.92,2009,7,14,0
28.71,-89.76,2009,7,14,0
28.7,-89.74,2009,7,14,0
28.72,-89.77,2009,7,14,0
28.92,-89.86,2009,7,14,0
28.93,-89.89,2009,7,14,0
28.96,-89.88,2009,7,14,0
29.02,-90.05,2009,7,15,0
29.2,-89.78,2009,7,15,0
29.06,-89.87,2009,7,15,0
28.95,-89.55,2009,7,15,0
28.82,-89.57,2009,7,15,0
30.17,-87.76,2009,7,16,0
30.13,-87.71,2009,7,16,0.03333333333333333
30.06,-87.68,2009,7,16,0
29.93,-87.5,2009,7,16,0
30.22,-87.53,2009,7,16,0
30.18,-87.25,2009,7,16,0
30.13,-87.17,2009,7,16,0
30.16,-87.12,2009,7,16,0
30.3,-87.11,2009,7,17,0
30.31,-87.06,2009,7,17,0
30.32,-87.02,2009,7,17,0
30.31,-86.7,2009,7,17,0
30.26,-86.56,2009,7,17,0
30.18,-86.48,2009,7,17,0
30.17,-86.45,2009,7,17,0
30.08,-86.6,2009,7,17,0
30,-86.41,2009,7,17,0
30.13,-88.51,2009,6,8,0
30.09,-88.58,2009,6,9,0
29.99,-88.75,2009,6,9,0
29.98,-88.71,2009,6,9,0
30.02,-88.59,2009,6,9,0
30.06,-88.47,2009,6,9,0
30.04,-88.44,2009,6,9,0.16666666666666666
30.04,-88.25,2009,6,9,0.23333333333333334
30.15,-88.15,2009,6,9,0
29.97,-88.16,2009,6,9,0
29.8,-88.05,2009,6,9,0
29.76,-88.06,2009,6,9,0
29.79,-88.26,2009,6,9,0
29.85,-88.32,2009,6,10,0.03333333333333333
29.81,-88.6,2009,6,10,0
29.82,-88.64,2009,6,10,0
29.71,-88.77,2009,6,10,0
29.56,-88.8,2009,6,10,0.06666666666666667
29.52,-88.89,2009,6,10,0
29.52,-88.74,2009,6,10,0
29.6,-88.69,2009,6,10,0.1
29.68,-88.51,2009,6,11,0
29.63,-88.47,2009,6,11,0
29.52,-88.37,2009,6,11,0
29.52,-88.33,2009,6,11,0
29.58,-88.14,2009,6,11,0.23333333333333334
29.47,-88.05,2009,6,11,0
29.32,-88.3,2009,6,11,0
29.33,-88.43,2009,6,11,0.1
29.2,-88.69,2009,6,11,0
29.3,-88.73,2009,6,11,0.03125
29.36,-88.83,2009,6,11,0.03333333333333333
29.2,-88.81,2009,6,12,0
29.01,-88.98,2009,6,12,0
26.5,-96.49,2009,6,13,0.03333333333333333
26.39,-96.48,2009,6,13,0.03225806451612903
26.33,-96.5,2009,6,13,0.03225806451612903
26.27,-96.49,2009,6,14,0.03333333333333333
26.14,-96.5,2009,6,14,0.03225806451612903
26.03,-96.49,2009,6,14,0
26.12,-96.82,2009,6,14,0.13333333333333333
26.02,-96.9,2009,6,14,0.23333333333333334
26.17,-97.03,2009,6,14,0.5666666666666667
26.21,-96.97,2009,6,14,0.1
26.31,-97.02,2009,6,14,0
26.24,-96.91,2009,6,14,0.03333333333333333
26.31,-96.82,2009,6,14,0
26.32,-96.72,2009,6,14,0.0967741935483871
26.43,-96.7,2009,6,14,0.2
26.53,-96.91,2009,6,15,0
26.43,-97.17,2009,6,15,0.06666666666666667
26.52,-97.07,2009,6,15,0.06666666666666667
26.69,-96.9,2009,6,15,0.03333333333333333
26.87,-96.67,2009,6,15,0
26.92,-96.65,2009,6,15,0.03333333333333333
27.01,-96.99,2009,6,15,0
26.78,-97.1,2009,6,15,0
26.84,-97.21,2009,6,15,0
26.94,-97.28,2009,6,16,0.43333333333333335
27.07,-97.1,2009,6,16,0
27.05,-97.32,2009,6,16,0.6333333333333333
27.11,-97.25,2009,6,16,0.03333333333333333
27.13,-97.31,2009,6,16,0.8333333333333334
27.1,-97.29,2009,6,16,0.5666666666666667
27.09,-97.33,2009,6,16,0.36666666666666664
27.17,-97.31,2009,6,16,0.4666666666666667
27.46,-97.1,2009,6,16,0
27.62,-97.05,2009,6,16,0
27.6,-96.84,2009,6,16,0
27.41,-96.75,2009,6,17,0.13333333333333333
27.41,-96.39,2009,6,17,0.03225806451612903
27.62,-96.44,2009,6,17,0
27.78,-96.16,2009,6,17,0
27.83,-96.34,2009,6,17,0.1
27.73,-96.72,2009,6,17,0
27.94,-96.88,2009,6,17,0.06666666666666667
27.93,-96.46,2009,6,17,0.03333333333333333
30.04,-88.15,2008,6,11,0.2857142857142857
30.03,-88.2,2008,6,11,0.2962962962962963
29.98,-87.94,2008,6,11,0
29.85,-88.18,2008,6,11,1.2745098039215685
29.57,-88.07,2008,6,11,0.03636363636363636
29.53,-88.07,2008,6,11,0.3090909090909091
29.49,-88.07,2008,6,11,0.0625
29.29,-88.3,2008,6,11,0.5384615384615384
29.25,-88.35,2008,6,11,0
29.3,-88.42,2008,6,11,0.4523809523809524
29.37,-88.11,2008,6,12,1.3571428571428572
29.43,-88.06,2008,6,12,0.2777777777777778
29.5,-88.17,2008,6,12,0.10909090909090909
29.54,-88.18,2008,6,12,0.4864864864864865
29.1,-88.87,2008,6,13,0.041666666666666664
29.24,-88.48,2008,6,14,0
29.25,-88.52,2008,6,14,0
29.14,-88.64,2008,6,14,0
29.03,-88.99,2008,6,14,0.3333333333333333
26.04,-96.41,2008,6,16,0
26.26,-96.35,2008,6,16,0
26.32,-96.36,2008,6,16,0
26.52,-96.57,2008,6,16,0.01818181818181818
26.51,-96.61,2008,6,16,0
26.08,-96.91,2008,6,16,0.047619047619047616
26.11,-97.09,2008,6,16,0.04
26,-97.04,2008,6,17,0.3333333333333333
26.11,-97.15,2008,6,17,0
26.25,-96.94,2008,6,17,0.46153846153846156
26.35,-96.84,2008,6,17,0.07017543859649122
26.37,-96.8,2008,6,17,0.16363636363636364
26.37,-96.75,2008,6,17,0.4
26.46,-96.95,2008,6,17,0
26.6,-97.02,2008,6,17,0
26.77,-97.17,2008,6,17,0.875
26.79,-97.18,2008,6,17,0.041666666666666664
26.79,-97.18,2008,6,17,0.20833333333333334
26.76,-97.27,2008,6,17,0.125
26.51,-97.24,2008,6,18,0
26.51,-97.23,2008,6,18,0
26.48,-97.19,2008,6,18,0
26.36,-97.19,2008,6,18,0
26.31,-97.05,2008,6,18,0.3
26.4,-96.94,2008,6,18,0
26.82,-96.86,2008,6,18,0.03636363636363636
26.82,-96.82,2008,6,18,0.3
26.95,-96.95,2008,6,18,0
26.94,-97,2008,6,18,0.1
26.82,-97.12,2008,6,19,0.02564102564102564
26.73,-97.3,2008,6,19,0
26.44,-96.98,2008,6,19,0
26.54,-96.76,2008,6,19,0.3333333333333333
26.84,-97.22,2008,6,19,0.05
26.86,-97.34,2008,6,19,0
27.08,-97.28,2008,6,19,0
27.22,-97.33,2008,6,19,0
27.25,-97.3,2008,6,19,1.0434782608695652
27.42,-97.16,2008,6,19,0.02040816326530612
27.3,-97.14,2008,6,20,0
27.19,-97.26,2008,6,20,0.2857142857142857
26.98,-97.19,2008,6,20,0
27.15,-97.07,2008,6,20,0
27.19,-96.84,2008,6,20,0
27.25,-96.82,2008,6,20,0.05454545454545454
27.26,-96.87,2008,6,20,0.08571428571428572
27.64,-96.35,2008,6,20,0.03773584905660377
27.22,-96.83,2008,6,21,0.12727272727272726
27.22,-96.79,2008,6,21,0.024390243902439025
27.43,-96.63,2008,6,21,0.09090909090909091
27.41,-96.59,2008,6,21,0.11764705882352941
27.65,-96.89,2008,6,21,0
27.79,-96.71,2008,6,21,0
27.89,-96.46,2008,6,21,0.08108108108108109
28.01,-96.23,2008,6,21,0
28.08,-96.42,2008,6,21,0
28.05,-96.52,2008,6,22,0
27.67,-96.31,2008,6,22,0.041666666666666664
27.73,-95.93,2008,6,22,0
27.7,-96.01,2008,6,22,0
27.66,-96.01,2008,6,22,0
27.8,-95.78,2008,6,22,0.23636363636363636
27.84,-95.79,2008,6,22,0.509090909090909
27.89,-95.79,2008,6,22,0.3888888888888889
27.91,-95.84,2008,6,22,0
27.91,-95.84,2008,6,22,2.2363636363636363
27.96,-95.83,2008,6,22,0.36363636363636365
28,-95.84,2008,6,23,0.045454545454545456
28.03,-95.84,2008,6,23,0.06
28.07,-95.83,2008,6,23,0
28.09,-95.83,2008,6,23,0.2727272727272727
28.13,-95.84,2008,6,23,0.1
28.53,-95.93,2008,6,23,0
28.5,-95.92,2008,6,23,0
28.49,-95.78,2008,6,23,0
28.64,-95.81,2008,6,23,0
28.58,-95.51,2008,6,23,0
28.55,-95.35,2008,6,23,0
28.52,-95.32,2008,6,23,0.058823529411764705
28.53,-95.24,2008,6,23,0
28.57,-95.58,2008,6,24,0
29.22,-94.8,2008,6,25,0
29.23,-94.7,2008,6,26,0
28.82,-94.87,2008,6,26,0.023255813953488372
28.59,-95.12,2008,6,26,0
28.53,-95.12,2008,6,26,0
28.5,-95.08,2008,6,26,0
28.73,-95.02,2008,6,26,0.02631578947368421
29.01,-94.98,2008,6,26,0
28.79,-95.39,2008,6,26,0
28.77,-95.45,2008,6,27,0
28.74,-95.58,2008,6,27,0
28.68,-95.48,2008,6,27,0
28.48,-95.04,2008,6,27,0.21052631578947367
28.3,-95.15,2008,6,27,0.05555555555555555
28.26,-95.14,2008,6,27,0
28.26,-95.14,2008,6,27,0.2962962962962963
27.98,-94.74,2008,6,27,0.046511627906976744
27.9,-95.5,2008,6,27,0.01818181818181818
27.88,-95.46,2008,6,28,0
27.85,-95.49,2008,6,28,0
28.03,-95.13,2008,6,28,0
27.95,-94.81,2008,6,28,0
27.97,-94.46,2008,6,28,0.07272727272727272
27.93,-94.44,2008,6,28,0
28.02,-94.33,2008,6,28,0.045454545454545456
28.34,-94.36,2008,6,29,0
28.3,-94.36,2008,6,29,0.01818181818181818
28.26,-94.36,2008,6,29,0.03636363636363636
28.22,-94.36,2008,6,29,0.11320754716981132
28.23,-94.14,2008,6,29,0
28.2,-94.11,2008,6,29,0
28.02,-93.86,2008,6,29,0
28,-93.48,2008,6,29,0
28.16,-93.14,2008,6,30,0
28.16,-93.14,2008,6,30,0.05454545454545454
28.2,-93.15,2008,6,30,0
28.36,-93.35,2008,6,30,0.037037037037037035
28.41,-93.35,2008,6,30,0.07407407407407407
28.45,-93.36,2008,6,30,0
28.35,-93.62,2008,6,30,0
28.31,-93.62,2008,6,30,0
28.27,-93.62,2008,6,30,0
28.23,-93.62,2008,6,30,0.25
28.34,-93.91,2008,6,30,0.05454545454545454
28.38,-93.91,2008,6,30,0.03636363636363636
28.43,-93.92,2008,7,1,0
28.69,-94.37,2008,7,1,0.09090909090909091
28.6,-94.45,2008,7,1,0.41025641025641024
28.67,-94.53,2008,7,1,0.5370370370370371
28.78,-94.59,2008,7,1,0.1111111111111111
28.86,-94.2,2008,7,1,0.08888888888888889
28.66,-94.17,2008,7,1,0.12727272727272726
28.62,-94.17,2008,7,1,0.6
28.58,-93.95,2008,7,1,0.65625
28.56,-94,2008,7,1,0
28.52,-94.01,2008,7,2,0
28.54,-93.64,2008,7,2,0.13333333333333333
29.03,-93.85,2008,7,2,3
28.67,-93.93,2008,7,2,0.1590909090909091
28.63,-93.67,2008,7,2,0.14285714285714285
28.72,-93.6,2008,7,2,0.2
28.9,-93.84,2008,7,2,0
28.94,-93.85,2008,7,2,0
29.24,-93.97,2008,7,3,0.05555555555555555
29.64,-93.68,2008,7,6,0
29.54,-92.68,2008,7,6,0
29.54,-92.71,2008,7,6,0
29.51,-92.72,2008,7,6,0
29.47,-92.74,2008,7,6,0.13333333333333333
29.36,-92.74,2008,7,6,0
29.32,-92.76,2008,7,6,0
29.12,-92.22,2008,7,7,0
29.12,-92.22,2008,7,7,0
29.26,-92.42,2008,7,7,0
29.12,-92.69,2008,7,7,0
29.04,-92.52,2008,7,7,0
28.8,-93.28,2008,7,7,0.1
29.04,-93.52,2008,7,7,0
29.07,-93.53,2008,7,7,0
29.15,-93.43,2008,7,7,0
29.34,-93.13,2008,7,8,0
29.3,-93.14,2008,7,8,0
29.16,-93.14,2008,7,8,0
29.2,-93.16,2008,7,8,0
28.7,-93.12,2008,7,8,0.9444444444444444
28.82,-92.89,2008,7,8,0.5294117647058824
28.72,-92.35,2008,7,8,0
28.68,-92.33,2008,7,8,0
28.65,-92.31,2008,7,8,0.030303030303030304
28.68,-92.52,2008,7,9,0.09090909090909091
28.84,-92.68,2008,7,9,0
28.88,-92.68,2008,7,9,0.07692307692307693
28.78,-93.01,2008,7,9,0.19047619047619047
28.57,-93.03,2008,7,9,0.02
28.58,-92.37,2008,7,9,0.09090909090909091
28.26,-92.47,2008,7,9,0.05454545454545454
28.22,-92.47,2008,7,9,0.05454545454545454
28.18,-92.46,2008,7,9,0
28.41,-92.66,2008,7,10,0.01818181818181818
28.37,-92.64,2008,7,10,0
28.33,-92.64,2008,7,10,0
28.16,-92.65,2008,7,10,0
28.12,-92.64,2008,7,10,0
28.06,-92.51,2008,7,10,0
28.45,-91.89,2008,7,10,0
28.41,-91.88,2008,7,10,0
28.36,-91.86,2008,7,10,0
28.13,-92.05,2008,7,10,0
28.14,-92.02,2008,7,11,0
28.16,-91.4,2008,7,11,0
28.12,-91.39,2008,7,11,0
28.21,-91.29,2008,7,11,0
28.27,-91.22,2008,7,11,0
28.31,-91.23,2008,7,11,0.045454545454545456
28.43,-91.63,2008,7,11,0
28.47,-91.63,2008,7,11,0.03636363636363636
28.52,-91.62,2008,7,11,0
28.62,-91.69,2008,7,11,0.038461538461538464
28.79,-91.7,2008,7,12,0
28.8,-91.88,2008,7,12,0
28.74,-92.02,2008,7,12,0
28.81,-92.32,2008,7,12,0
28.91,-92.26,2008,7,12,0
29.05,-91.73,2008,7,12,0
28.89,-91.55,2008,7,12,0
28.66,-91.34,2008,7,12,0
28.43,-91.63,2008,7,13,0
28.47,-91.62,2008,7,13,0.01818181818181818
28.65,-91.54,2008,7,13,0
28.69,-91.42,2008,7,13,0
28.71,-91.31,2008,7,13,0
28.7,-91.16,2008,7,13,0
28.78,-91.1,2008,7,13,0
28.66,-90.96,2008,7,13,0
28.54,-90.79,2008,7,13,0
28.17,-90.82,2008,7,13,0
28.2,-90.58,2008,7,13,0
28.36,-90.7,2008,7,14,0.10909090909090909
28.4,-90.71,2008,7,14,0
28.44,-90.24,2008,7,14,0.125
28.4,-90.21,2008,7,14,0.9166666666666666
28.48,-90.1,2008,7,14,0.07272727272727272
28.48,-90.1,2008,7,14,1.1272727272727272
28.46,-90.05,2008,7,14,0
28.42,-90.47,2008,7,14,0.10909090909090909
28.46,-90.49,2008,7,14,0.1875
28.55,-90.48,2008,7,14,0
28.89,-90.64,2008,7,14,0
28.69,-90.4,2008,7,15,0.1
28.66,-90.39,2008,7,15,0.11538461538461539
28.69,-90.2,2008,7,15,0.16666666666666666
29.13,-90.07,2008,7,15,0
28.97,-89.89,2008,7,15,0
28.98,-90.37,2008,7,15,0
29,-90.02,2008,7,15,0
28.95,-89.88,2008,7,15,0
29.02,-89.87,2008,7,15,0
29.05,-89.8,2008,7,15,0
29.11,-89.85,2008,7,15,0
29.15,-89.83,2008,7,16,0
29.2,-89.77,2008,7,16,0
29.23,-89.67,2008,7,16,0
29.06,-89.71,2008,7,16,0
28.98,-89.56,2008,7,16,0
29.08,-89.69,2008,7,16,0
28.81,-89.51,2008,7,16,0
30.22,-87.04,2013,6,8,0
30.21,-87.05,2013,6,8,0
30.13,-86.86,2013,6,8,0
30.26,-86.6,2013,6,8,0
30.38,-86.52,2013,6,8,0
30.33,-86.47,2013,6,8,0.3333333333333333
30.23,-86.36,2013,6,8,0
30.15,-85.95,2013,6,8,0
30.06,-85.85,2013,6,8,0
29.44,-85.15,2013,6,9,0.03333333333333333
29.47,-85.05,2013,6,9,0
29.4,-84.89,2013,6,9,0.2
29.35,-84.9,2013,6,9,0.03333333333333333
29.25,-85.01,2013,6,9,0
29.23,-85.21,2013,6,9,0
29.06,-84.95,2013,6,9,0
29.15,-84.78,2013,6,9,0
29.15,-84.68,2013,6,9,0
29.02,-84.39,2013,6,10,0
28.88,-84.62,2013,6,10,0
28.85,-84.63,2013,6,10,0
28.94,-84.77,2013,6,10,0
28.74,-84.63,2013,6,10,0
28.7,-84.57,2013,6,10,0
28.57,-84.82,2013,6,10,0
28.56,-84.67,2013,6,10,0
28.41,-84.37,2013,6,10,0
28.38,-84.39,2013,6,11,0
28.21,-84.34,2013,6,11,0
28.18,-84.5,2013,6,11,0
27.94,-84.3,2013,6,11,0
27.79,-84.31,2013,6,11,0
27.88,-84.03,2013,6,11,0
27.82,-83.77,2013,6,11,0
27.58,-84.03,2013,6,11,0.03333333333333333
27.53,-84.09,2013,6,11,0
27.59,-84.31,2013,6,11,0
27.26,-84.05,2013,6,12,0
27.06,-84.17,2013,6,12,0
27.17,-83.94,2013,6,12,0
27.28,-83.57,2013,6,12,0
27.11,-83.64,2013,6,12,0
27.07,-83.67,2013,6,12,0
27.05,-83.65,2013,6,12,0
26.86,-83.85,2013,6,12,0
26.68,-83.72,2013,6,12,0
26.59,-83.75,2013,6,12,0
26.35,-83.85,2013,6,13,0
26.33,-83.8,2013,6,13,0
26.33,-83.61,2013,6,13,0
26.04,-83.56,2013,6,13,0
25.98,-83.6,2013,6,13,0
25.85,-83.63,2013,6,13,0
25.84,-83.69,2013,6,13,0
25.62,-83.64,2013,6,13,0
25.31,-83.59,2013,6,13,0
25.3,-83.4,2013,6,13,0
25.13,-83.42,2013,6,14,0
25.01,-83.41,2013,6,14,0
24.65,-83.43,2013,6,14,0
24.59,-83.38,2013,6,14,0
24.73,-83.26,2013,6,14,0
24.7,-83.19,2013,6,14,0
24.76,-83.1,2013,6,14,0
24.97,-82.87,2013,6,14,0
24.95,-82.48,2013,6,14,0
24.84,-82.22,2013,6,14,0
24.88,-82.13,2013,6,15,0
25.02,-82.1,2013,6,15,0
25.12,-82.5,2013,6,15,0
25.16,-82.64,2013,6,15,0
25.14,-82.73,2013,6,15,0
25.06,-82.99,2013,6,15,0
25.08,-83.14,2013,6,15,0.1
25.28,-83.19,2013,6,15,0
25.29,-83.2,2013,6,15,0
25.55,-83.17,2013,6,15,0
25.83,-82.94,2013,6,16,0
26.09,-83.12,2013,6,16,0
26.2,-83.04,2013,6,16,0
26.37,-83.01,2013,6,16,0
26.42,-83.28,2013,6,16,0
26.79,-83.35,2013,6,16,0
26.89,-83.25,2013,6,16,0
26.94,-83.37,2013,6,16,0
27.37,-83.03,2013,6,16,0
27.12,-82.93,2013,6,18,0
27.07,-82.93,2013,6,18,0
27.01,-82.47,2013,6,19,0
26.86,-82.64,2013,6,19,0
26.64,-82.58,2013,6,19,0
26.42,-82.41,2013,6,19,0
26.35,-82.25,2013,6,19,0
26.34,-82.04,2013,6,19,0
26.14,-82.11,2013,6,19,0
26.01,-82,2013,6,19,0
25.94,-82.05,2013,6,19,0
25.74,-82.19,2013,6,19,0
25.09,-81.84,2013,6,20,0
25.11,-82.03,2013,6,20,0
25.27,-82.32,2013,6,20,0
25.37,-82.72,2013,6,20,0
25.59,-82.39,2013,6,20,0
25.62,-82.64,2013,6,20,0
25.71,-82.61,2013,6,20,0
26.12,-82.31,2013,6,21,0
26.06,-82.55,2013,6,21,0
